,,,S01,S01,S02,S02,S03,S03,S04,S04,S05,S05,S06,S06,S07,S07,S08,S08,S09,S09,S10,S10,S11,S11,S12,S12,S13,S13,S14,S14,S15,S15,S16,S16,S17,S17,S18,S18,S19,S19,S20,S20,S21,S21,S22,S22,S23,S23,S24,S24,S25,S25,S26,S26,S27,S27,S28,S28,S29,S29,S30,S30,S31,S31,S32,S32,S33,S33,S34,S34,S35,S35,S36,S36,S37,S37,S38,S38,S39,S39,S40,S40,S41,S41,S42,S42,S43,S43,S44,S44,S45,S45,S46,S46,S47,S47,S48,S48,S49,S49,S50,S50,S51,S51
1400000US25005652500,25005652500,"Census Tract 6525, Bristol County, Massachusetts",1163,100.0,1017,87.4,146,12.6,1017,100.0,227,22.3,130,12.8,97,9.5,790,77.7,146,100.0,98,67.1,6,4.1,0,0.0,0,0.0,4,2.7,0,0.0,38,26.0,1017,100.0,227,22.3,215,21.1,197,19.4,4,0.4,1,0.1,1,0.1,0,0.0,7,0.7,5,0.5,12,1.2,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,790,77.7,654,64.3,547,53.8,29,2.9,4,0.4,9,0.9,0,0.0,48,4.7,17,1.7,136,13.4,53,5.2,8,0.8,2,0.2,1,0.1,2,0.2,62,6.1,8,0.8
1400000US25005652600,25005652600,"Census Tract 6526, Bristol County, Massachusetts",1164,100.0,1000,85.9,164,14.1,1000,100.0,218,21.8,134,13.4,84,8.4,782,78.2,164,100.0,102,62.2,1,0.6,10,6.1,1,0.6,0,0.0,0,0.0,50,30.5,1000,100.0,218,21.8,196,19.6,175,17.5,8,0.8,0,0.0,1,0.1,0,0.0,6,0.6,6,0.6,22,2.2,11,1.1,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8,3,0.3,782,78.2,477,47.7,376,37.6,38,3.8,4,0.4,3,0.3,0,0.0,28,2.8,28,2.8,305,30.5,126,12.6,28,2.8,18,1.8,0,0.0,2,0.2,109,10.9,22,2.2
1400000US25005652700,25005652700,"Census Tract 6527, Bristol County, Massachusetts",1808,100.0,1578,87.3,230,12.7,1578,100.0,318,20.2,218,13.8,100,6.3,1260,79.8,230,100.0,157,68.3,1,0.4,17,7.4,2,0.9,2,0.9,0,0.0,51,22.2,1578,100.0,318,20.2,291,18.4,271,17.2,3,0.2,0,0.0,1,0.1,0,0.0,7,0.4,9,0.6,27,1.7,17,1.1,0,0.0,0,0.0,0,0.0,0,0.0,10,0.6,0,0.0,1260,79.8,972,61.6,792,50.2,63,4.0,4,0.3,3,0.2,0,0.0,54,3.4,56,3.5,288,18.3,135,8.6,12,0.8,4,0.3,0,0.0,0,0.0,116,7.4,21,1.3
1400000US25005652800,25005652800,"Census Tract 6528, Bristol County, Massachusetts",1445,100.0,1349,93.4,96,6.6,1349,100.0,936,69.4,621,46.0,315,23.4,413,30.6,96,100.0,38,39.6,1,1.0,19,19.8,2,2.1,16,16.7,0,0.0,20,20.8,1349,100.0,936,69.4,922,68.3,889,65.9,9,0.7,1,0.1,0,0.0,0,0.0,14,1.0,9,0.7,14,1.0,7,0.5,0,0.0,0,0.0,0,0.0,0,0.0,5,0.4,2,0.1,413,30.6,383,28.4,349,25.9,11,0.8,1,0.1,1,0.1,0,0.0,11,0.8,10,0.7,30,2.2,19,1.4,0,0.0,0,0.0,0,0.0,0,0.0,11,0.8,0,0.0
1400000US25005653101,25005653101,"Census Tract 6531.01, Bristol County, Massachusetts",2898,100.0,2729,94.2,169,5.8,2729,100.0,1878,68.8,1289,47.2,589,21.6,851,31.2,169,100.0,55,32.5,3,1.8,21,12.4,13,7.7,30,17.8,0,0.0,47,27.8,2729,100.0,1878,68.8,1866,68.4,1800,66.0,10,0.4,2,0.1,29,1.1,0,0.0,12,0.4,13,0.5,12,0.4,11,0.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,851,31.2,830,30.4,730,26.7,27,1.0,1,0.0,34,1.2,2,0.1,14,0.5,22,0.8,21,0.8,13,0.5,0,0.0,0,0.0,0,0.0,0,0.0,7,0.3,1,0.0
1400000US25005653102,25005653102,"Census Tract 6531.02, Bristol County, Massachusetts",1467,100.0,1408,96.0,59,4.0,1408,100.0,1230,87.4,964,68.5,266,18.9,178,12.6,59,100.0,19,32.2,0,0.0,12,20.3,10,16.9,6,10.2,0,0.0,12,20.3,1408,100.0,1230,87.4,1222,86.8,1196,84.9,4,0.3,1,0.1,9,0.6,0,0.0,3,0.2,9,0.6,8,0.6,5,0.4,1,0.1,0,0.0,1,0.1,0,0.0,1,0.1,0,0.0,178,12.6,169,12.0,151,10.7,4,0.3,0,0.0,10,0.7,0,0.0,1,0.1,3,0.2,9,0.6,5,0.4,0,0.0,0,0.0,0,0.0,0,0.0,4,0.3,0,0.0
1400000US25005653203,25005653203,"Census Tract 6532.03, Bristol County, Massachusetts",2082,100.0,1956,93.9,126,6.1,1956,100.0,1544,78.9,953,48.7,591,30.2,412,21.1,126,100.0,46,36.5,2,1.6,20,15.9,7,5.6,9,7.1,0,0.0,42,33.3,1956,100.0,1544,78.9,1534,78.4,1453,74.3,10,0.5,4,0.2,19,1.0,0,0.0,30,1.5,18,0.9,10,0.5,7,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,1,0.1,412,21.1,407,20.8,385,19.7,3,0.2,1,0.1,2,0.1,0,0.0,12,0.6,4,0.2,5,0.3,2,0.1,0,0.0,1,0.1,0,0.0,0,0.0,2,0.1,0,0.0
1400000US25005653204,25005653204,"Census Tract 6532.04, Bristol County, Massachusetts",1230,100.0,1175,95.5,55,4.5,1175,100.0,995,84.7,708,60.3,287,24.4,180,15.3,55,100.0,19,34.5,0,0.0,3,5.5,2,3.6,22,40.0,0,0.0,9,16.4,1175,100.0,995,84.7,988,84.1,930,79.1,11,0.9,1,0.1,26,2.2,0,0.0,9,0.8,11,0.9,7,0.6,6,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,180,15.3,179,15.2,161,13.7,3,0.3,0,0.0,6,0.5,0,0.0,3,0.3,6,0.5,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0
1400000US25005653301,25005653301,"Census Tract 6533.01, Bristol County, Massachusetts",2525,100.0,2253,89.2,272,10.8,2253,100.0,1642,72.9,1070,47.5,572,25.4,611,27.1,272,100.0,36,13.2,2,0.7,34,12.5,2,0.7,136,50.0,0,0.0,62,22.8,2253,100.0,1642,72.9,1631,72.4,1599,71.0,7,0.3,1,0.0,12,0.5,0,0.0,3,0.1,9,0.4,11,0.5,9,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,611,27.1,605,26.9,568,25.2,13,0.6,0,0.0,6,0.3,0,0.0,9,0.4,9,0.4,6,0.3,3,0.1,0,0.0,0,0.0,1,0.0,0,0.0,2,0.1,0,0.0
1400000US25005653304,25005653304,"Census Tract 6533.04, Bristol County, Massachusetts",1734,100.0,1235,71.2,499,28.8,1235,100.0,1101,89.1,753,61.0,348,28.2,134,10.9,499,100.0,9,1.8,2,0.4,12,2.4,3,0.6,454,91.0,0,0.0,19,3.8,1235,100.0,1101,89.1,1095,88.7,1074,87.0,2,0.2,3,0.2,3,0.2,0,0.0,6,0.5,7,0.6,6,0.5,4,0.3,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1,0,0.0,134,10.9,133,10.8,128,10.4,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,3,0.2,1,0.1,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1400000US25005654100,25005654100,"Census Tract 6541, Bristol County, Massachusetts",2657,100.0,2555,96.2,102,3.8,2555,100.0,2268,88.8,1603,62.7,665,26.0,287,11.2,102,100.0,16,15.7,2,2.0,20,19.6,9,8.8,12,11.8,0,0.0,43,42.2,2555,100.0,2268,88.8,2258,88.4,2216,86.7,11,0.4,3,0.1,2,0.1,0,0.0,15,0.6,11,0.4,10,0.4,9,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,287,11.2,281,11.0,268,10.5,1,0.0,3,0.1,2,0.1,0,0.0,1,0.0,6,0.2,6,0.2,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
1400000US25005654200,25005654200,"Census Tract 6542, Bristol County, Massachusetts",1461,100.0,1379,94.4,82,5.6,1379,100.0,1058,76.7,728,52.8,330,23.9,321,23.3,82,100.0,14,17.1,5,6.1,17,20.7,3,3.7,9,11.0,0,0.0,34,41.5,1379,100.0,1058,76.7,1049,76.1,1024,74.3,6,0.4,2,0.1,0,0.0,0,0.0,7,0.5,10,0.7,9,0.7,6,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,1,0.1,321,23.3,316,22.9,307,22.3,0,0.0,2,0.1,2,0.1,0,0.0,3,0.2,2,0.1,5,0.4,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1
1400000US25005655100,25005655100,"Census Tract 6551, Bristol County, Massachusetts",1666,100.0,1559,93.6,107,6.4,1559,100.0,1336,85.7,992,63.6,344,22.1,223,14.3,107,100.0,9,8.4,0,0.0,18,16.8,5,4.7,59,55.1,0,0.0,16,15.0,1559,100.0,1336,85.7,1327,85.1,1279,82.0,10,0.6,1,0.1,10,0.6,1,0.1,14,0.9,12,0.8,9,0.6,7,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,223,14.3,219,14.0,212,13.6,1,0.1,0,0.0,0,0.0,0,0.0,5,0.3,1,0.1,4,0.3,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,0,0.0
1400000US25005655200,25005655200,"Census Tract 6552, Bristol County, Massachusetts",2122,100.0,1991,93.8,131,6.2,1991,100.0,1210,60.8,859,43.1,351,17.6,781,39.2,131,100.0,28,21.4,2,1.5,27,20.6,4,3.1,17,13.0,1,0.8,52,39.7,1991,100.0,1210,60.8,1205,60.5,1170,58.8,8,0.4,3,0.2,10,0.5,1,0.1,6,0.3,7,0.4,5,0.3,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,781,39.2,769,38.6,727,36.5,16,0.8,3,0.2,7,0.4,0,0.0,6,0.3,10,0.5,12,0.6,6,0.3,0,0.0,0,0.0,0,0.0,0,0.0,5,0.3,1,0.1
1400000US25005655300,25005655300,"Census Tract 6553, Bristol County, Massachusetts",1477,100.0,1401,94.9,76,5.1,1401,100.0,834,59.5,603,43.0,231,16.5,567,40.5,76,100.0,31,40.8,5,6.6,10,13.2,1,1.3,4,5.3,0,0.0,25,32.9,1401,100.0,834,59.5,829,59.2,808,57.7,4,0.3,0,0.0,3,0.2,0,0.0,10,0.7,4,0.3,5,0.4,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,567,40.5,560,40.0,534,38.1,11,0.8,0,0.0,6,0.4,0,0.0,6,0.4,3,0.2,7,0.5,6,0.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0
1400000US25005655400,25005655400,"Census Tract 6554, Bristol County, Massachusetts",2210,100.0,1721,77.9,489,22.1,1721,100.0,1416,82.3,989,57.5,427,24.8,305,17.7,489,100.0,24,4.9,1,0.2,17,3.5,10,2.0,392,80.2,0,0.0,45,9.2,1721,100.0,1416,82.3,1411,82.0,1387,80.6,4,0.2,0,0.0,7,0.4,0,0.0,7,0.4,6,0.3,5,0.3,5,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,305,17.7,300,17.4,285,16.6,3,0.2,2,0.1,1,0.1,0,0.0,2,0.1,7,0.4,5,0.3,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0
1400000US25005985500,25005985500,"Census Tract 9855, Bristol County, Massachusetts",499,100.0,481,96.4,18,3.6,481,100.0,436,90.6,326,67.8,110,22.9,45,9.4,18,100.0,1,5.6,0,0.0,3,16.7,0,0.0,3,16.7,0,0.0,11,61.1,481,100.0,436,90.6,433,90.0,419,87.1,3,0.6,0,0.0,6,1.2,0,0.0,2,0.4,3,0.6,3,0.6,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45,9.4,45,9.4,43,8.9,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1400000US25005985600,25005985600,"Census Tract 9856, Bristol County, Massachusetts",1162,100.0,1129,97.2,33,2.8,1129,100.0,943,83.5,759,67.2,184,16.3,186,16.5,33,100.0,4,12.1,2,6.1,7,21.2,2,6.1,7,21.2,0,0.0,11,33.3,1129,100.0,943,83.5,930,82.4,893,79.1,14,1.2,0,0.0,14,1.2,0,0.0,4,0.4,5,0.4,13,1.2,10,0.9,1,0.1,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,186,16.5,180,15.9,169,15.0,6,0.5,0,0.0,2,0.2,0,0.0,3,0.3,0,0.0,6,0.5,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,0,0.0
1400000US25005990000,25005990000,"Census Tract 9900, Bristol County, Massachusetts",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1400000US25007200100,25007200100,"Census Tract 2001, Dukes County, Massachusetts",3094,100.0,1806,58.4,1288,41.6,1806,100.0,1117,61.8,752,41.6,365,20.2,689,38.2,1288,100.0,66,5.1,18,1.4,30,2.3,4,0.3,1129,87.7,2,0.2,39,3.0,1806,100.0,1117,61.8,1104,61.1,1029,57.0,28,1.6,7,0.4,11,0.6,0,0.0,12,0.7,17,0.9,13,0.7,10,0.6,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,689,38.2,667,36.9,564,31.2,33,1.8,4,0.2,5,0.3,1,0.1,45,2.5,15,0.8,22,1.2,10,0.6,1,0.1,1,0.1,0,0.0,0,0.0,5,0.3,5,0.3
1400000US25007200200,25007200200,"Census Tract 2002, Dukes County, Massachusetts",4346,100.0,1989,45.8,2357,54.2,1989,100.0,1319,66.3,929,46.7,390,19.6,670,33.7,2357,100.0,59,2.5,5,0.2,39,1.7,7,0.3,2208,93.7,9,0.4,30,1.3,1989,100.0,1319,66.3,1307,65.7,1158,58.2,79,4.0,15,0.8,8,0.4,0,0.0,13,0.7,34,1.7,12,0.6,6,0.3,1,0.1,1,0.1,0,0.0,0,0.0,2,0.1,2,0.1,670,33.7,653,32.8,541,27.2,36,1.8,2,0.1,7,0.4,1,0.1,30,1.5,36,1.8,17,0.9,13,0.7,1,0.1,0,0.0,0,0.0,1,0.1,1,0.1,1,0.1
1400000US25007200300,25007200300,"Census Tract 2003, Dukes County, Massachusetts",5220,100.0,1794,34.4,3426,65.6,1794,100.0,1199,66.8,832,46.4,367,20.5,595,33.2,3426,100.0,66,1.9,8,0.2,34,1.0,18,0.5,3258,95.1,2,0.1,40,1.2,1794,100.0,1199,66.8,1192,66.4,1155,64.4,15,0.8,7,0.4,1,0.1,0,0.0,3,0.2,11,0.6,7,0.4,7,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,595,33.2,574,32.0,474,26.4,16,0.9,2,0.1,4,0.2,1,0.1,55,3.1,22,1.2,21,1.2,6,0.3,2,0.1,0,0.0,1,0.1,0,0.0,12,0.7,0,0.0
1400000US25007200400,25007200400,"Census Tract 2004, Dukes County, Massachusetts",4528,100.0,1779,39.3,2749,60.7,1779,100.0,1265,71.1,795,44.7,470,26.4,514,28.9,2749,100.0,34,1.2,5,0.2,21,0.8,6,0.2,2658,96.7,0,0.0,25,0.9,1779,100.0,1265,71.1,1253,70.4,1203,67.6,8,0.4,20,1.1,5,0.3,1,0.1,2,0.1,14,0.8,12,0.7,8,0.4,1,0.1,1,0.1,0,0.0,0,0.0,1,0.1,1,0.1,514,28.9,504,28.3,451,25.4,7,0.4,24,1.3,2,0.1,0,0.0,2,0.1,18,1.0,10,0.6,4,0.2,1,0.1,0,0.0,0,0.0,0,0.0,4,0.2,1,0.1
1400000US25007990000,25007990000,"Census Tract 9900, Dukes County, Massachusetts",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1400000US25009201100,25009201100,"Census Tract 2011, Essex County, Massachusetts",1677,100.0,1540,91.8,137,8.2,1540,100.0,1083,70.3,777,50.5,306,19.9,457,29.7,137,100.0,28,20.4,2,1.5,15,10.9,3,2.2,65,47.4,0,0.0,24,17.5,1540,100.0,1083,70.3,1076,69.9,1055,68.5,0,0.0,1,0.1,14,0.9,0,0.0,1,0.1,5,0.3,7,0.5,6,0.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,457,29.7,445,28.9,431,28.0,6,0.4,1,0.1,4,0.3,0,0.0,0,0.0,3,0.2,12,0.8,6,0.4,0,0.0,0,0.0,0,0.0,0,0.0,6,0.4,0,0.0
1400000US25009202101,25009202101,"Census Tract 2021.01, Essex County, Massachusetts",846,100.0,795,94.0,51,6.0,795,100.0,610,76.7,498,62.6,112,14.1,185,23.3,51,100.0,10,19.6,2,3.9,8,15.7,0,0.0,13,25.5,0,0.0,18,35.3,795,100.0,610,76.7,603,75.8,597,75.1,1,0.1,0,0.0,3,0.4,0,0.0,0,0.0,2,0.3,7,0.9,5,0.6,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3,0,0.0,185,23.3,183,23.0,177,22.3,5,0.6,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,2,0.3,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0
1400000US25009202102,25009202102,"Census Tract 2021.02, Essex County, Massachusetts",2630,100.0,2450,93.2,180,6.8,2450,100.0,1705,69.6,1212,49.5,493,20.1,745,30.4,180,100.0,41,22.8,5,2.8,40,22.2,6,3.3,32,17.8,0,0.0,56,31.1,2450,100.0,1705,69.6,1682,68.7,1625,66.3,21,0.9,1,0.0,28,1.1,0,0.0,2,0.1,5,0.2,23,0.9,14,0.6,0,0.0,0,0.0,0,0.0,0,0.0,5,0.2,4,0.2,745,30.4,708,28.9,665,27.1,18,0.7,3,0.1,10,0.4,0,0.0,1,0.0,11,0.4,37,1.5,16,0.7,4,0.2,0,0.0,0,0.0,0,0.0,11,0.4,6,0.2
1400000US25009202200,25009202200,"Census Tract 2022, Essex County, Massachusetts",2412,100.0,2275,94.3,137,5.7,2275,100.0,1906,83.8,1414,62.2,492,21.6,369,16.2,137,100.0,26,19.0,0,0.0,26,19.0,8,5.8,48,35.0,0,0.0,29,21.2,2275,100.0,1906,83.8,1886,82.9,1845,81.1,6,0.3,0,0.0,28,1.2,0,0.0,2,0.1,5,0.2,20,0.9,18,0.8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,369,16.2,360,15.8,344,15.1,7,0.3,0,0.0,8,0.4,0,0.0,0,0.0,1,0.0,9,0.4,4,0.2,0,0.0,1,0.0,0,0.0,0,0.0,4,0.2,0,0.0
1400000US25009203100,25009203100,"Census Tract 2031, Essex County, Massachusetts",2583,100.0,2478,95.9,105,4.1,2478,100.0,2266,91.4,1723,69.5,543,21.9,212,8.6,105,100.0,11,10.5,3,2.9,25,23.8,11,10.5,35,33.3,0,0.0,20,19.0,2478,100.0,2266,91.4,2246,90.6,2206,89.0,6,0.2,0,0.0,21,0.8,0,0.0,3,0.1,10,0.4,20,0.8,12,0.5,0,0.0,1,0.0,1,0.0,0,0.0,4,0.2,2,0.1,212,8.6,199,8.0,185,7.5,3,0.1,0,0.0,3,0.1,1,0.0,1,0.0,6,0.2,13,0.5,9,0.4,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,1,0.0
1400000US25009203200,25009203200,"Census Tract 2032, Essex County, Massachusetts",1987,100.0,1830,92.1,157,7.9,1830,100.0,1492,81.5,1043,57.0,449,24.5,338,18.5,157,100.0,35,22.3,1,0.6,19,12.1,10,6.4,65,41.4,0,0.0,27,17.2,1830,100.0,1492,81.5,1476,80.7,1461,79.8,3,0.2,0,0.0,5,0.3,0,0.0,1,0.1,6,0.3,16,0.9,13,0.7,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,2,0.1,338,18.5,326,17.8,313,17.1,7,0.4,1,0.1,3,0.2,0,0.0,0,0.0,2,0.1,12,0.7,6,0.3,0,0.0,0,0.0,0,0.0,0,0.0,6,0.3,0,0.0
1400000US25009203301,25009203301,"Census Tract 2033.01, Essex County, Massachusetts",2034,100.0,1846,90.8,188,9.2,1846,100.0,1273,69.0,949,51.4,324,17.6,573,31.0,188,100.0,44,23.4,1,0.5,20,10.6,3,1.6,95,50.5,0,0.0,25,13.3,1846,100.0,1273,69.0,1263,68.4,1246,67.5,2,0.1,0,0.0,7,0.4,0,0.0,2,0.1,6,0.3,10,0.5,8,0.4,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1,0,0.0,573,31.0,564,30.6,536,29.0,12,0.7,3,0.2,5,0.3,0,0.0,3,0.2,5,0.3,9,0.5,3,0.2,2,0.1,0,0.0,0,0.0,0,0.0,3,0.2,1,0.1
1400000US25009203302,25009203302,"Census Tract 2033.02, Essex County, Massachusetts",2234,100.0,1990,89.1,244,10.9,1990,100.0,1294,65.0,917,46.1,377,18.9,696,35.0,244,100.0,58,23.8,7,2.9,16,6.6,12,4.9,115,47.1,0,0.0,36,14.8,1990,100.0,1294,65.0,1282,64.4,1267,63.7,4,0.2,1,0.1,4,0.2,0,0.0,0,0.0,6,0.3,12,0.6,8,0.4,2,0.1,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,696,35.0,670,33.7,646,32.5,10,0.5,1,0.1,4,0.2,0,0.0,1,0.1,8,0.4,26,1.3,16,0.8,3,0.2,1,0.1,0,0.0,0,0.0,5,0.3,1,0.1
1400000US25009204101,25009204101,"Census Tract 2041.01, Essex County, Massachusetts",1902,100.0,1746,91.8,156,8.2,1746,100.0,882,50.5,705,40.4,177,10.1,864,49.5,156,100.0,78,50.0,4,2.6,24,15.4,7,4.5,9,5.8,0,0.0,34,21.8,1746,100.0,882,50.5,849,48.6,827,47.4,6,0.3,0,0.0,11,0.6,0,0.0,1,0.1,4,0.2,33,1.9,11,0.6,5,0.3,0,0.0,0,0.0,0,0.0,15,0.9,2,0.1,864,49.5,739,42.3,670,38.4,20,1.1,1,0.1,29,1.7,0,0.0,6,0.3,13,0.7,125,7.2,37,2.1,8,0.5,5,0.3,0,0.0,0,0.0,63,3.6,12,0.7
1400000US25009204102,25009204102,"Census Tract 2041.02, Essex County, Massachusetts",1984,100.0,1848,93.1,136,6.9,1848,100.0,1275,69.0,895,48.4,380,20.6,573,31.0,136,100.0,55,40.4,5,3.7,11,8.1,10,7.4,41,30.1,0,0.0,14,10.3,1848,100.0,1275,69.0,1248,67.5,1216,65.8,10,0.5,0,0.0,15,0.8,0,0.0,0,0.0,7,0.4,27,1.5,10,0.5,0,0.0,0,0.0,0,0.0,0,0.0,16,0.9,1,0.1,573,31.0,487,26.4,424,22.9,38,2.1,0,0.0,16,0.9,1,0.1,1,0.1,7,0.4,86,4.7,35,1.9,11,0.6,3,0.2,0,0.0,0,0.0,33,1.8,4,0.2
1400000US25009204200,25009204200,"Census Tract 2042, Essex County, Massachusetts",2492,100.0,2274,91.3,218,8.7,2274,100.0,879,38.7,707,31.1,172,7.6,1395,61.3,218,100.0,147,67.4,2,0.9,11,5.0,3,1.4,11,5.0,0,0.0,44,20.2,2274,100.0,879,38.7,837,36.8,801,35.2,15,0.7,0,0.0,12,0.5,0,0.0,3,0.1,6,0.3,42,1.8,13,0.6,6,0.3,0,0.0,0,0.0,0,0.0,19,0.8,4,0.2,1395,61.3,1148,50.5,1041,45.8,58,2.6,1,0.0,18,0.8,1,0.0,4,0.2,25,1.1,247,10.9,84,3.7,20,0.9,4,0.2,1,0.0,0,0.0,117,5.1,21,0.9
1400000US25009204300,25009204300,"Census Tract 2043, Essex County, Massachusetts",1798,100.0,1659,92.3,139,7.7,1659,100.0,418,25.2,356,21.5,62,3.7,1241,74.8,139,100.0,82,59.0,3,2.2,13,9.4,4,2.9,10,7.2,0,0.0,27,19.4,1659,100.0,418,25.2,365,22.0,349,21.0,10,0.6,1,0.1,4,0.2,0,0.0,0,0.0,1,0.1,53,3.2,18,1.1,4,0.2,1,0.1,0,0.0,0,0.0,26,1.6,4,0.2,1241,74.8,774,46.7,692,41.7,45,2.7,2,0.1,12,0.7,0,0.0,8,0.5,15,0.9,467,28.1,171,10.3,52,3.1,5,0.3,0,0.0,0,0.0,199,12.0,40,2.4
1400000US25009204400,25009204400,"Census Tract 2044, Essex County, Massachusetts",1815,100.0,1708,94.1,107,5.9,1708,100.0,938,54.9,763,44.7,175,10.2,770,45.1,107,100.0,30,28.0,0,0.0,9,8.4,1,0.9,17,15.9,0,0.0,50,46.7,1708,100.0,938,54.9,919,53.8,898,52.6,6,0.4,1,0.1,8,0.5,1,0.1,1,0.1,4,0.2,19,1.1,13,0.8,0,0.0,0,0.0,0,0.0,0,0.0,5,0.3,1,0.1,770,45.1,724,42.4,694,40.6,9,0.5,2,0.1,2,0.1,0,0.0,4,0.2,13,0.8,46,2.7,14,0.8,5,0.3,1,0.1,0,0.0,0,0.0,18,1.1,8,0.5
1400000US25009204500,25009204500,"Census Tract 2045, Essex County, Massachusetts",1791,100.0,1663,92.9,128,7.1,1663,100.0,662,39.8,519,31.2,143,8.6,1001,60.2,128,100.0,62,48.4,2,1.6,10,7.8,4,3.1,5,3.9,0,0.0,45,35.2,1663,100.0,662,39.8,633,38.1,615,37.0,5,0.3,1,0.1,6,0.4,1,0.1,0,0.0,5,0.3,29,1.7,7,0.4,3,0.2,1,0.1,0,0.0,0,0.0,13,0.8,5,0.3,1001,60.2,905,54.4,816,49.1,33,2.0,1,0.1,31,1.9,0,0.0,6,0.4,18,1.1,96,5.8,45,2.7,13,0.8,2,0.1,0,0.0,0,0.0,26,1.6,10,0.6
1400000US25009204600,25009204600,"Census Tract 2046, Essex County, Massachusetts",2331,100.0,2170,93.1,161,6.9,2170,100.0,1285,59.2,987,45.5,298,13.7,885,40.8,161,100.0,51,31.7,0,0.0,22,13.7,9,5.6,10,6.2,0,0.0,69,42.9,2170,100.0,1285,59.2,1238,57.1,1196,55.1,15,0.7,1,0.0,17,0.8,0,0.0,2,0.1,7,0.3,47,2.2,20,0.9,4,0.2,0,0.0,0,0.0,1,0.0,16,0.7,6,0.3,885,40.8,778,35.9,719,33.1,20,0.9,1,0.0,10,0.5,1,0.0,11,0.5,16,0.7,107,4.9,31,1.4,11,0.5,1,0.0,0,0.0,0,0.0,53,2.4,11,0.5
